id,name,state,city,lat,lon
6575673862,Portico,NSW,,-33.8649816,151.2058332
2917142819,The Coffee Club,WA,,-31.9012284,115.7990938
10731729856,Kingswood Coffee - North Sydney,NSW,,-33.8387769,151.2087029
7217830040,Para Bey Gourmet Kitchen,NSW,,-33.7693515,150.6697321
6089182122,Bean Lab,VIC,,-37.7779783,144.8507463
11070685447,Stomp Coffee,WA,,-31.9302683,115.8578349
11934189790,Only Coffee Project,NSW,,-33.8079589,151.1850132
6548788068,Deja Vu,NSW,,-33.8662908,151.2083375
5657746769,Frothy Coffee Boatshed,NSW,,-32.3904532,152.502406
3562329733,Unnamed cafe 3562329733,VIC,,-37.7793588,145.5298376
1753634200,Sprout Cafe,NSW,,-32.8922534,151.6984019
1918026529,Meteoric,VIC,,-38.0191548,145.3064277
4627793539,The Pocket Freshwater,NSW,,-33.7808662,151.2897571
1242695924,Ten Square,VIC,,-37.8119646,144.9605372
11779187991,Robusta Cafe,NSW,,-34.0268506,150.7778412
5215344448,Mingi Cafe,VIC,,-37.9671335,145.1744938
12777773401,Quarter Mile,SA,,-35.0754266,138.8757642
4879388352,The Annex,SA,,-34.9799133,138.5157029
12791216730,Mrs & George,NSW,,-33.8838719,151.1989453
10203488672,Verdict Espresso,QLD,,-27.9664707,153.4132847
4491545190,E for Ethel,SA,,-34.9069852,138.6068378
12709179611,Divine Cafe & Bar,ACT,,-35.253758,149.0702912
7448082790,Coffee Guru,ACT,,-35.1997533,149.148394
10718119006,Sable,VIC,,-37.8260934,144.9960421
4242592224,Mamma Lou's,SA,,-32.4938125,137.7674189
4294004676,Moo Moo Milk Bar,VIC,,-37.7755285,144.9489674
3748694909,Amy's Country Cafe,QLD,,-28.0347368,151.9826971
1230231667,Omeros on the Beach,NSW,,-33.9854456,151.1478863
10292522728,Caffin8Cafe,QLD,,-17.0913046,145.78629
11445929836,Top Impression Bakery,NSW,,-33.8848065,151.2005939
12708684305,Bowser Bean,VIC,,-35.3468105,143.5614518
370310485,The Chookery,VIC,,-37.9334033,145.4409515
12420670651,Beekeeper's Table,VIC,,-36.1205268,144.7466333
12777387519,Kinky Lizard,WA,,-31.9604482,115.8727921
13341798909,Insta Cafe,NSW,,-33.7611977,150.7832529
11073111419,Pie Face,QLD,,-27.1287137,153.0513626
6267321292,Boost Juice,NT,,-12.4708278,130.983906
6687405548,Tucker on Townsend,NSW,,-36.0888638,146.9112088
3267630502,Cafe Aqua,NSW,,-33.8499743,151.0668897
9470170892,Unnamed cafe 9470170892,VIC,,-37.6997251,144.9964843
4084183111,Collective Espresso,VIC,,-37.8261927,145.0579964
12358421411,Blacksmith Cafe & Grill,TAS,,-41.3822673,146.325578
3707405927,Unnamed cafe 3707405927,VIC,,-37.8242051,144.9917605
9722108819,Bon Bon Cha,WA,,-32.0569127,115.87985
10927640923,Unnamed cafe 10927640923,TAS,,-41.4342422,147.1466483
10188110117,Rufus and Co,QLD,,-20.2717397,148.7235843
4385263609,Piccolo Me,NSW,,-33.7676442,150.7287474
13452810481,SHMOCHI,SA,,-34.905903,138.6305981
9679144765,Spout,VIC,,-37.8768135,144.9963232
11391637417,Miss Maud,WA,,-31.8770681,115.7797345
13706444501,Georgie Boy Expresso,VIC,,-37.8180849,144.9958588
5863007478,Beach n Bean cafe,QLD,,-28.1668665,153.5443224
4729855693,La Latteria,VIC,,-37.797415,144.97114
9862019477,Mills Cafe,VIC,,-37.7317329,144.9586085
6420052783,Poke The Bear,VIC,,-37.772212,144.998816
6060217813,Brunetti,VIC,,-37.8166972,144.965816
7605049687,Cafe 63,QLD,,-27.1024521,152.9491543
8419583766,Arthur Street Deli,VIC,,-37.7830395,145.0184356
11108806188,Sheoak Cafe,SA,,-34.9972255,138.6302576
9501775517,Miu Coffee,QLD,,-27.9563844,153.4006856
984893211,Java Lava,NSW,,-33.9516134,151.0158424
12306445932,The Finch,QLD,,-27.5622013,151.9529554
8431646456,Heart & Soul Coffee Lounge,VIC,,-37.7863198,145.37924
88638767,Unnamed cafe 88638767,NSW,,-34.3087938,149.9692235
9602416530,Steam Yard,NSW,,-33.4839035,145.5340332
5235562960,Cheeky Greek,SA,,-35.0671216,138.8578308
6239171659,The Odd Room,VIC,,-37.9555141,145.038141
8148065735,Cafe Italia,WA,,-31.9582694,115.8708638
6581529724,Diggy Doo’s Kiosk,NSW,,-33.8677322,151.2085066
13666083201,Tina & Po,NSW,,-33.8869166,150.9427098
11280607426,PM's Coffee,VIC,,-37.6852146,144.5669726
1921382114,West's Bakery,TAS,,-41.4184146,147.1751478
6696553065,Plant Organic,WA,,-33.3260407,115.6378124
8699591635,Grant Street Cafe,NSW,,-31.4338514,152.9146392
13203730958,Will & Co Bondi,NSW,,-33.8886669,151.2756355
9506739031,Little Tea Cups,VIC,,-38.1627344,145.9321941
5045921923,Mykies,QLD,,-26.7110715,153.1240072
9722466737,Dropout Espresso,QLD,,-27.3697578,152.8871149
13028117219,Outta Coffee,NSW,,-33.8819382,151.2040519
3015686769,Pantry,SA,,-34.9394025,138.5373413
6673234093,White Picket Fence,QLD,,-26.8046161,153.1267059
5114260690,Unnamed cafe 5114260690,NSW,,-33.8578167,151.1801217
3013605814,The Old Vine Cafe,SA,,-35.2665431,138.4833248
13435803801,Matt's Lunch Bar,WA,,-31.9468414,115.8679729
6017236256,A Simple Sandwich,VIC,,-37.7493553,145.0019682
1917885887,cocobean chocolate,TAS,,-41.4357843,147.1398361
9684279736,Blakes Feast,VIC,,-37.8592045,145.0606696
13022630817,Coast Palm Beach,NSW,,-33.6032452,151.3199767
12437695849,Pause And Sip By White Mojo,VIC,,-37.8102807,144.9629277
10904109731,Topolinis Caffe,WA,,-31.8446711,115.8088574
12753527035,Kinky Lizard Espresso Bar,WA,,-31.9524841,115.8532189
2259583920,Cavity,VIC,,-38.7024459,145.8204601
7897012984,Caperberry Cafe,NSW,,-29.4367853,153.3609852
11552574056,The Big Strawberry,VIC,,-35.8891001,145.5745868
10960641232,Unnamed cafe 10960641232,NSW,,-33.934322,150.9943163
5272039164,Street Organics,VIC,,-37.8582356,145.0409629
9900891316,Yachiyo,NSW,,-33.8776999,151.2216722
8864511814,Amaretto,QLD,,-27.4924932,152.9818142
1909512352,Vertical Espresso,NSW,,-33.7488366,151.1119615
8810194980,The Bistrot Cafe,WA,,-32.0569248,115.7446052
1609856614,Heart 2 Heart Lebanese Patisserie,NSW,,-33.8352352,150.9879601
7655687551,Riverston Tea Rooms,QLD,,-23.3775475,150.5142787
12111652850,Fortitude Coffee Roasters,QLD,,-27.4258126,153.0377018
11276779903,Hatters Tea House,NSW,,-33.5135495,151.3349871
3162408596,Courtyard Cafe,SA,,-37.5972173,140.3550377
12415553875,Roxy's Cafe & Pizzeria,VIC,,-36.1778039,146.939529
4116111790,Burger Me Fresh,QLD,,-28.1640674,153.5143072
7738959741,Unnamed cafe 7738959741,VIC,,-37.7244354,144.8813213
836254119,Gloria Jean's,VIC,,-37.8861032,145.0838791
11451619120,Mitta General Store,VIC,,-36.536781,147.3778533
9687104608,Mow and Co.,QLD,,-27.4787001,153.0436446
21555137,Wendland Fine Foods,QLD,,-27.5536923,151.9673595
8542714581,MsChief,NSW,,-33.8234279,151.20113
9561855041,Unnamed cafe 9561855041,NSW,,-33.9518662,151.0319632
10274524937,Hills Bros,NSW,,-33.8678,151.209048
12152643702,Beckman Street Deli,SA,,-34.9624842,138.5636597
10272461278,Gong Cha,QLD,,-27.2425554,153.0183246
3683328360,Jabba Coffee House,WA,,-34.2484407,116.1423552
1307725781,McCafé,NSW,,-33.9074996,150.9189988
2913643201,22 Grams,NSW,,-33.9170091,151.2406737
4844762741,The Olive Branch,SA,,-34.9910016,138.8268431
6052186483,Ice Cream and Juice,VIC,,-38.0524145,145.1152368
11180561391,Green Bag Cafe,VIC,,-37.6541653,145.0150311
9363137587,The Luna's Cafe,TAS,,-42.8341212,147.2773565
9892473313,La Coq & Fish Bistro,NSW,,-33.8375701,151.1967434
13518462083,BNK Cafe,NSW,,-33.9332084,150.9488179
2738348654,RedBeard Historic Bakery Cafe,VIC,,-37.3882253,144.3219567
7643840530,Jaffelatto,WA,,-32.2761353,115.7293734
2687918690,Grinders,VIC,,-37.825199,145.08107
5301689822,Fowles Winery and Cafe,VIC,,-36.9131739,145.2246674
12850138730,Fresh In The City,WA,,-31.9539322,115.8531981
7375570963,Sayers,WA,,-31.9373171,115.8425214
5123687667,B2B,NSW,,-33.7935515,151.1923134
5031340321,Ink Espresso,SA,,-34.8208963,138.4941004
10811019105,The Old Croissant Factory,SA,,-34.933844,138.6126972
20979628,Gosh Coffee,NSW,,-33.8941701,151.2250547
5392712726,Bonwick Street Bakery & Cafe,VIC,,-37.7022195,144.965373
6680755644,Unnamed cafe 6680755644,WA,,-31.8938507,116.7660722
4265330853,The Chef & the Barista,NSW,,-33.8303953,151.2188477
12038547670,Little Sparrow,VIC,,-37.8761135,144.6803421
4958333627,The Tea Rooms 1892,VIC,,-37.815752,144.964728
883819059,Unnamed cafe 883819059,QLD,,-17.2639736,145.4772499
10115732959,Tyalgum Store,NSW,,-28.3567367,153.2068377
12416949514,Quamby Car Kwap & Coffee,VIC,,-35.8509171,143.5216406
5327222614,Espresso Engine,QLD,,-27.4722441,153.0251493
5721870291,Café Finniss,SA,,-35.0091758,138.5549107
10705632573,Unnamed cafe 10705632573,NSW,,-32.7376531,151.5518635
612756715,Cath's Cafe,VIC,,-36.4640713,146.222044
3818492665,The Trend Shed,TAS,,-41.1669125,146.5526882
6910806336,Kettle & Seed,NSW,,-36.2351874,149.1242629
11987034976,Cafe Guilty Pleasures,WA,,-31.9463777,115.8538165
12538633792,Black Dingo Cafe,NSW,,-28.1650248,153.5508864
12522196070,Shed,NSW,,-33.6453544,151.23535
3135006904,Zoo Bakery,VIC,,-37.7835473,144.9531253
20979690,Gloria Jean's,NSW,,-33.8946874,151.2269635
11477752065,Whisky Business,QLD,,-27.5206311,153.1986604
11816090957,Garnish Fine Foods,NSW,,-33.8811748,151.1381499
10573770457,The Yot,VIC,,-38.1451844,144.3661733
4259739642,Unnamed cafe 4259739642,VIC,,-38.1485698,145.1378991
6302669090,Chatime,ACT,,-35.2778955,149.120737
13414758172,Chatime,NSW,,-33.7034414,151.1010232
2682666719,Bulldozer Cafe,VIC,,-37.8301586,144.9622614
59959533,Popati Cafe,NSW,,-34.0456574,151.1449615
11816119270,Cafe Reggio,NSW,,-33.8796752,151.1384026
9567314150,More – Rosebery,NSW,,-33.9156906,151.2026915
1918124908,The Antique Cafe,TAS,,-41.435127,147.1408198
2186593851,Spilt Milk Bar,ACT,,-35.2513409,149.1356898
1112796032,Plated,WA,,-32.0477055,115.7541967
9906637602,casa del cafe,NSW,,-34.7366167,150.5333526
9975858117,The Lookout,NSW,,-33.8698696,151.2290778
12639843650,134 Espresso bar,NSW,,-35.4430679,149.7994735
5172132108,United Speed Cafe,NSW,,-32.9122529,151.7309677
12624173033,Stuart Town Shop,NSW,,-32.8063498,149.07679
1663378687,Checkpoint Charlie,NSW,,-33.966079,151.0889009
5824861171,iCafe,VIC,,-37.7851162,144.8331762
10072473669,Dôme,WA,,-31.9671327,115.933233
11363201105,Lait Noir,QLD,,-27.4697316,153.0280385
12162912848,Darling Street Espresso,VIC,,-37.7690685,144.9105119
8157927549,Feast On East Cafe,VIC,,-37.7101094,144.9505104
493868870,Unnamed cafe 493868870,ACT,,-35.3341307,149.1654138
4607326389,Typika,WA,,-31.9832669,115.779407
4744138053,Between Us,VIC,,-37.8245936,145.0820764
5231792921,Cafe Fika,QLD,,-16.9226947,145.7743448
12309096420,Food Van,QLD,,-26.3669167,151.5306663
4767256588,Staff Café,NSW,,-33.7746678,151.1117066
8591599921,Cibo,SA,,-34.5996655,138.7493361
12093363134,P!nk Elephant Coffee & Micro Deli,NSW,,-30.8854464,153.0406201
12953465181,Silver Fox Cafe,NSW,,-32.362634,149.5331795
7260552186,Cape Lavender,WA,,-33.6657132,115.0311675
12550216272,McCarrs General Store,NSW,,-33.6833738,151.230849
13700060044,Coffee Express,NSW,,-33.7128713,150.935055
12846856169,Starbucks,VIC,,-37.6358294,145.0050468
2968344432,"""Sappho's Books, Cafe & Wine Bar""",NSW,,-33.8832148,151.1914551
13453862362,Café on Kingsway,NSW,,-34.0422985,151.1220535
13335664155,The Balanced Brew,NSW,,-36.0445734,146.997707
683814249,Unnamed cafe 683814249,VIC,,-38.3840327,142.4829436
8524740827,Dyer Street Cafe,VIC,,-37.5406962,144.9551397
13439576362,Harry's Cafe & Deli,VIC,,-37.757646,145.1299718
11744997143,Willing Coffee,WA,,-31.922418,115.8787918
9239493625,Barefoot Barista,QLD,,-28.1313739,153.4880729
3624341004,C Bee's,QLD,,-24.8669029,152.3499528
9572184225,Honey Beanz,WA,,-31.9442406,115.8218128
3686627334,The Buzzbar,NSW,,-33.9704523,151.0802566
12491733581,Laneway Seven,WA,,-31.7828496,115.9655679
6187727023,Currimbin Valley Harvest Organic Farm,QLD,,-28.2155041,153.3843487
9892668318,World Cafe & Bar,NSW,,-33.8761208,151.2056533
9946592372,G’day Bondi Cafe,NSW,,-33.8864953,151.2796424
13288171251,Arc Espresso,VIC,,-35.3417075,143.5600876
7709442943,Exeter General Store,NSW,,-34.6130023,150.3169121
6467386666,Stacks Cafe,NSW,,-33.7203311,150.4287641
5883083586,Sidekick Cafe,WA,,-33.9495357,115.0740453
473347203,Evo Cafe,QLD,,-27.5212825,153.0195376
3272099685,Cafe Nookie,NSW,,-33.8897698,151.2075851
9871158330,Bean on the Green,QLD,,-27.5312196,153.0280977
5276565521,The Grapevine Eatery,TAS,,-41.3219768,148.2505657
13253266279,Doran Doran,NSW,,-33.8935796,151.2000269
5669219021,Sapore,WA,,-31.9669664,115.9352181
7814850385,Coffeelosophy,SA,,-34.9319754,138.612599
1950003079,Hillside Cafe,QLD,,-27.7591749,153.2303962
10263582668,Centrebreak Beach Stay,WA,,-30.0699409,114.9660096
1919406206,The Tea Room,TAS,,-41.4378451,147.1337277
4950300090,Coffee Trails,NSW,,-33.8837115,151.2040916
8668037939,Volare Cafe,NSW,,-28.8423236,153.4404297
1916754977,Gidgee Bean Cafe,QLD,,-28.0676272,145.6838567
4278516540,Cafeteria,NSW,,-34.1013305,150.7674803
3134323918,The Pass Cafe,NSW,,-28.6380361,153.6289497
1913394409,Cube Seaport,TAS,,-41.432773,147.1329018
4316819891,Drive-through coffee,QLD,,-23.3713915,150.5185756
9704570760,Unnamed cafe 9704570760,QLD,,-27.4909062,153.1521749
848692782,Panache,VIC,,-38.3316237,144.3241087
3441886975,Fleetwood Macchiato,NSW,,-33.8992651,151.1828416
10161164316,Cafe de Swan,QLD,,-27.9873003,153.426061
12475058579,The Cove Dining,NSW,,-33.8509525,151.1290375
13387469748,Auvers,NSW,,-33.8341735,151.0853646
1238110267,The Pasta Merchant,TAS,,-41.4437477,147.1414322
8419672983,Bella Cosi,VIC,,-37.841865,144.9360718
5973408609,Curio Cafe,NSW,,-33.9035682,151.2429231
3885415460,All Good,VIC,,-37.8520028,144.9806355
4755705825,Smith and Deli,VIC,,-37.8014628,144.9787111
12528998095,Butter Cream Cafe,QLD,,-27.5187422,153.0963432
6800693299,In a Rush,VIC,,-37.8156794,144.9618381
6077594225,Bun Me,NSW,,-33.8682714,151.209525
9949585813,The Little Elphant,VIC,,-37.9467313,145.031919
1638352305,Open Pantry,VIC,,-37.5633997,143.8647568
11989902266,Cache Cache,QLD,,-27.5774316,153.1127195
7076592030,Saigon Alley Coffee,NSW,,-33.7328657,151.0055623
9632495366,Two Peas In Their Pod,VIC,,-37.7888133,145.4245208
2838877743,Lettuce Eat,QLD,,-27.4848645,153.0024507
10958836833,Fruillati,NT,,-12.4644685,130.8423883
4421649692,Starbucks,QLD,,-28.0290044,153.4313203
1473896385,Cafe Monsu,VIC,,-37.8770928,145.0435258
2405915681,Unnamed cafe 2405915681,QLD,,-28.1021046,152.0573152
11005766480,My Seaside Cafe,VIC,,-38.4635753,145.3091746
20979945,Lorenzini Cafe,NSW,,-33.8899078,151.272154
5197209522,Shisha Bella,NSW,,-33.9023764,151.1790005
13827360463,Memphis 9,NSW,,-33.7860657,150.967547
12067199479,Machi machi,NSW,,-33.7947857,151.1862033
9884038811,Cafe Leon,NSW,,-33.8304294,151.2240251
5177183276,Stephen Road Cafe,VIC,,-38.0081001,145.2127479
12350665944,Esperanca,WA,,-31.8977646,115.7752496
12389176870,Foundry Lane,VIC,,-37.8104731,144.9676255
8618914517,Einstein 251,VIC,,-37.8790952,145.0235308
5657996925,Lunches,WA,,-15.7744945,128.7404862
10209264430,L'Etranger,QLD,,-27.9292307,153.405511
9731738513,Xing Fu Tang,VIC,,-37.8121824,144.9620102
3281347908,Yellow Stage Eastwood,NSW,,-33.7905068,151.082944
1307621258,Plunge Cafe & Florist,ACT,,-35.2415861,149.0923785
13552194330,Flying Sparrow,TAS,,-41.4408629,147.1325105
11482214396,Chubby Boy,WA,,-31.9227266,115.8841171
6806786122,9 meals cafe,VIC,,-37.743215,144.9658649
5259849041,Jamaica Blue,NSW,,-32.9430155,151.7116079
6714518854,Pie Face,VIC,,-38.1460664,145.1351637
5875641870,Unnamed cafe 5875641870,NSW,,-33.9978207,150.8656115
1030215238,Banjos,TAS,,-41.4668893,147.1602742
12861949442,Belle Vu Cafe,QLD,,-28.2165887,152.0323408
5297012150,Rivers Edge Cafe,WA,,-31.6520469,116.6713393
1278927655,Bistro Bar 2020,NSW,,-33.934367,151.1788014
6520431488,Deoro & Co,VIC,,-38.1095105,145.3360558
1931981621,Craignish Cafe,QLD,,-25.2825539,152.7477504
276577701,Pinnaroo Cafe,WA,,-31.8008072,115.7770091
3373111331,Palette Fremantle,WA,,-32.0288255,115.7504141
12714931559,La Familia Espesso Bar,QLD,,-27.4064683,153.0166458
3532111502,The Coffee Club,QLD,,-28.0012354,153.4285813
4198121571,Tapa,VIC,,-37.8210951,145.0234554
3999315923,Lavender & Berry Farm Cafe,WA,,-34.4333582,116.0723572
12372692115,"""Bread, Expresso & Thirroul""",NSW,,-34.3124743,150.9283573
3913687176,Red Cacao,SA,,-35.0045792,138.7169061
4041216313,Hock the Ruby,VIC,,-37.0933167,145.1028218
10846059884,Gotcha,VIC,,-37.8098249,144.9637174
2611693080,Scootz,SA,,-34.9341274,138.6061622
2958141081,White Rabbit,NSW,,-33.9046598,151.1720411
4240305982,Unnamed cafe 4240305982,ACT,,-35.2200153,149.1036492
7393538787,The Telegraph,WA,,-34.3971364,119.3798801
7561158553,Karibu African Coffee Club,VIC,,-37.7885601,144.8310282
293877245,Jackson's Bakery & Cafe,NSW,,-34.5536949,148.3676141
12234034680,Pulcinella,VIC,,-37.7638655,144.9628255
10780737505,Berry & Maple Patisserie,QLD,,-20.2667516,148.711479
8117776617,Hand of Fatima Cafe,QLD,,-26.481225,153.0966209
3260940050,KereKere Green,VIC,,-37.8149104,144.9792572
10848045654,John Court Cafe,VIC,,-38.0701395,144.4028999
9655893016,Legends,VIC,,-36.1951171,147.9057977
8562212522,Goodness Coffee Co,SA,,-35.2660143,138.4832963
3737251586,Cape Naturaliste Lighthouse Tea Rooms,WA,,-33.5392001,115.0196627
9503865446,Caffè Gigi,NSW,,-33.8613632,151.2123743
3764757192,Cafe Borella,NSW,,-36.0776916,146.9435551
5205432925,Grind Me Coffee Co.,QLD,,-28.0756193,153.4433169
13502741801,JIJI's,VIC,,-37.7257098,145.0709111
788178346,Temptation Pies,VIC,,-38.0420257,145.1392928
12770117476,Ampol Foodary,NSW,,-31.4964783,145.8275003
9996540779,Unnamed cafe 9996540779,QLD,,-27.4160039,152.949599
11365517506,XS Espresso,NSW,,-33.7924449,150.9977683
11162771912,Piccolo Me,NSW,,-33.8644667,151.2130568
4971402754,Ji-leigu-Jura-I Café,NSW,,-30.0194554,153.2008083
5430190681,Honey Badger Cafe,VIC,,-37.9791385,145.053297
571317106,Turtle Café,VIC,,-37.8823497,144.982876
11865362049,Piccolo Takeaway,NSW,,-33.8874967,151.2006411
698278008,Banjos,TAS,,-42.846595,147.3539984
5307398663,Lunch Master,VIC,,-38.0320443,145.2023713
253707482,Unnamed cafe 253707482,VIC,,-37.9250702,144.7928382
4283271428,Lunch Matters,VIC,,-37.9842838,145.1112263
3215441675,Our Little Ray of Sunshine,VIC,,-37.9499429,145.003972
11451619119,Platform 9 Coffee Roasters,VIC,,-36.5367571,147.3778628
13681217906,Bowen Street Cafe,VIC,,-37.8075777,144.9637597
9894611313,Double Barrel Coffee + Food house,NSW,,-33.8923349,151.1875637
13599797944,The Coffee Club,QLD,,-26.6552469,153.0879906
13720337751,Order Lemon,NSW,,-33.87756,151.2050866
11832045771,Memories Cafe,QLD,,-16.8107421,145.7205856
10712164086,Upper Beaconsfield General Store,VIC,,-38.0042039,145.4098584
9609145795,Flowerpot Coffee Shop,QLD,,-26.7814163,152.7175061
13539218013,Members Lounge,NSW,,-33.8690553,151.2178865
2658249890,Cafe Deli,WA,,-32.3682951,117.0105614
2388421637,Karumba Point Seafood Market and Cafe,QLD,,-17.4556902,140.8353576
6395687885,Happy as Larry,NSW,,-33.8645686,151.2063983
13425542073,Caffe de Carlo,SA,,-35.5053246,138.7780853
9147097213,Ice Baby,QLD,,-27.4454578,153.0275577
13586051802,Orangepete’s,TAS,,-42.0802575,145.5572597
13273413440,Boost Juice,QLD,,-27.4043788,153.1098767
4601038092,Cafe on Hampton,WA,,-32.0621903,115.7568409
1736838307,Naked Brew,NSW,,-33.9002702,151.1898078
2241510099,The 'One' Hub,ACT,,-35.3059792,149.1320627
5851322200,Le Monde,NSW,,-33.8847041,151.2111191
536428912,Trading Post,VIC,,-37.4020029,144.5876687
12748998325,Ambi's Chai Bar Kingston,ACT,,-35.3162369,149.1419307
5843828189,Grumpy Donuts,NSW,,-33.885822,151.1752763
12920306062,Penny University Cafe,ACT,,-35.3162656,149.140658
12293109350,Capp,NSW,,-33.8719938,151.2091589
13639690143,Leible,NSW,,-33.8410381,151.2072326
12308517919,Billabong Waterhole,NSW,,-33.8743149,151.2132425
11092759422,The Hungry Monkey,NSW,,-34.4794614,150.4182684
5674853201,The Shop at Picnic Point,NSW,,-33.9710889,151.0003833
8445038829,M & O,VIC,,-38.4481504,145.2384565
7237746970,Brighton Kiosk,NSW,,-33.9619,151.156
2647202601,Eastern Bloc Cafe,VIC,,-37.7411982,144.9638849
320411631,West End Park Cafe,QLD,,-27.4806068,153.0047848
12617690332,Rustic Corner Cafe,VIC,,-37.6128598,145.0014284
5153093297,Sushi Cafe,NSW,,-32.9399728,151.7084952
10763124405,Riverside,QLD,,-27.4773462,153.0220935
13744356223,the coffee box,NSW,,-33.8728606,151.0931513
2518403833,boardwalk,NSW,,-30.4960915,153.0216647
4096814492,Shuk Cafe,NSW,,-33.8822767,151.276869
1157256572,Kafenio Cronulla Beach,NSW,,-34.0518886,151.1528209
13316074133,Homm,NSW,,-33.8808321,151.202988
9705869566,Tumby Bay Bakery,SA,,-34.37494,136.1012269
11254565681,Central Perk,NSW,,-34.6700666,150.8537765
9269034444,D'becas Cafe & Catering,QLD,,-27.4320249,151.9914559
267116267,Routley's Bakery Cafe,VIC,,-38.1096624,144.3526058
6429956286,L'Anse Tumby Café,SA,,-34.3744175,136.1023758
13286695063,Thr33 Coffee,QLD,,-27.5946315,153.1148518
816749036,Lake Village Bakery,NSW,,-35.1672915,147.3834524
7293854969,Hometown Cafe,NSW,,-33.4803272,150.1592181
7076726859,Unnamed cafe 7076726859,SA,,-32.7972801,134.1988831
6351439688,Fortiude Coffee Roasters,QLD,Brisbane,-27.4802122,153.0423442
2366581796,Sisterhood,TAS,,-42.8945178,147.3271424
4184882984,Ash+Monties Espresso Bar,QLD,,-27.4808141,153.0052118
9494149960,Delightful Cafe,SA,,-34.8628285,138.619682
9270944686,The Joint Cafe and Pizza,NSW,,-33.012354,151.7150241
8148140812,Mr. Sandwich,WA,,-31.9512582,115.8501881
9220095534,Cafe 4se7en,NSW,,-33.9484117,150.9001342
9166218228,Yowahnut Cafe,QLD,,-27.9712153,144.6362709
4784042821,Sandy Beachouse and General store,NSW,,-30.1496361,153.1987283
11247471378,Outback Cafe,NSW,,-31.5625217,147.1929282
570616542,Espresso Bar International,VIC,,-37.8191459,144.9551442
9348093448,Georges Hall Cafe,NSW,,-33.9124643,150.9826889
3866618897,Wild Timor Coffee Co.,VIC,,-37.7986544,144.9654934
9748647920,Health Freak Cafe,WA,,-32.0199238,115.8354855
5129803932,Local Crowd,SA,,-34.985651,138.595029
9893127692,Hav'A'Chat Cafe,QLD,,-27.0883856,152.3777173
6519615291,Unnamed cafe 6519615291,NSW,,-34.055409,150.6942869
13289956601,The Flour,VIC,,-37.8058141,144.9548105
12121748572,Boost Juice,VIC,,-37.8198026,145.1214061
11596283037,Roasters With Altitude,NSW,,-33.6498857,150.2925396
5884192085,Brew Ha Ha,NSW,,-33.8764343,151.1648204
2108103235,Red Pillar Cafe,VIC,,-38.0082424,145.1073926
4425972996,Spice and Cream,NSW,,-29.0473943,152.0204025
11322953272,Unnamed cafe 11322953272,VIC,,-38.6064559,145.5889089
2183426520,Big Wave Cafe,VIC,,-38.5148767,145.3566839
3949509427,Holy Moly Espresso,QLD,,-27.4614705,153.0263132
5623291930,Caffe Republic,QLD,,-27.9957347,153.3993625
7025765583,The Kraken Kiosk,NSW,,-33.2895296,151.5660161
10707981499,Five Star Cafe,VIC,,-35.053349,142.882659
9547103062,The Coffee Emporium Macarthur Square,NSW,,-34.0741209,150.797296
10583727904,Autumn Leaves,VIC,,-37.7873047,144.9293963
9642676474,House of Cards,VIC,,-37.7206614,145.0469893
12024648772,Nguyen's Hot Bread,VIC,,-37.8536807,144.9931608
9112269245,Pirrama Park Kiosk,NSW,,-33.865659,151.191784
7221981020,Gravity Cafe,NSW,,-33.7591247,150.7210633
3840639975,Tuena Coffee Stop and Craft Shop,NSW,,-34.0161921,149.3281476
9903079339,Outlaw,VIC,,-37.8241685,145.0814269
2300361611,The Ridge Organic Food Store & Café,VIC,,-38.633383,143.5670727
8662078610,Ten,NSW,,-33.8936172,151.2609119
10820731309,Thee Coffee Shack,QLD,,-27.0862252,152.3772811
4505793931,Store Fifteen,VIC,,-38.2170317,145.0366437
11951401060,@J Cafe,NSW,,-30.7463039,152.9959434
797244315,Retro Cafe,TAS,,-42.8868116,147.3316115
2395670201,Canungra Hub Cafe & Deli,QLD,,-28.016867,153.1636279
6017394207,Red Bean,VIC,,-37.7477873,145.0045551
9147049799,Lane Cove National Park Cafe,NSW,,-33.7904045,151.1551695
11515463155,Maple Lane,QLD,,-27.3506833,153.0485232
442298097,Unnamed cafe 442298097,WA,,-25.7936899,113.7190016
4231945981,Blue Tongue Kitchen,QLD,,-27.4804359,153.2023575
1854310190,Harry's Couch and Photographic Cafe,VIC,,-37.8312695,145.3603929
10110813788,Vitti Cafe,QLD,,-19.2509866,146.8139587
2854435733,McCafé,NSW,,-33.8775109,150.9799981
12118135054,Unnamed cafe 12118135054,NSW,,-33.9178684,151.1942577
7599154621,Hannah,VIC,,-37.8676655,144.9903245
5423742738,Unnamed cafe 5423742738,QLD,,-26.653441,153.0936232
8314328819,Boost Juice,QLD,,-27.1240108,152.9761253
3555580001,Unnamed cafe 3555580001,QLD,,-27.3969239,153.1331863
7758612088,Gus' Coffee,QLD,,-23.3784289,150.5043197
3224595387,The Pondering Frog,TAS,,-41.9434318,148.2143001
8279593284,Cafe 93,QLD,,-27.6099916,152.761131
12091255926,Cafe @ 49,NSW,,-33.8701201,151.12246
11186649476,Funk Coffee + Food,SA,,-34.9262581,138.6080532
1906167071,ST. Ali,VIC,,-37.8313001,144.9603137
13010526852,Good Bean,VIC,,-37.8105498,144.958915
12696239599,Jacyee's,VIC,,-36.0104178,146.0042392
